trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
729,False,"{'a': 0.85, 'e': 0.745840899281559}",30,0,-89.862002695921,"{0: 21, 1: 3, 2: 2, 3: 4, 4: 0}",0
730,False,"{'a': 0.85, 'e': 0.7451744023448704}",30,0,-94.55702829822773,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
731,False,"{'a': 0.85, 'e': 0.7445071602338416}",25,0,-52.94356944825261,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
732,False,"{'a': 0.85, 'e': 0.7438391736157144}",25,0,-89.11591370747114,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
733,False,"{'a': 0.85, 'e': 0.7431704431584757}",25,3,-125.95966091431885,"{0: 14, 1: 0, 2: 4, 3: 3, 4: 1}",1
734,False,"{'a': 0.85, 'e': 0.7425009695308558}",20,0,-32.89900671666687,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
735,False,"{'a': 0.85, 'e': 0.7418307534023283}",30,0,-115.54147845691807,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
736,False,"{'a': 0.85, 'e': 0.7411597954431091}",20,3,-100.39125598217825,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 2}",1
737,False,"{'a': 0.85, 'e': 0.7404880963241562}",20,0,-60.127716479218144,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
738,False,"{'a': 0.85, 'e': 0.7398156567171688}",25,7,4.128992155937582,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.85, 'e': 0.7391424772945862}",30,0,-50.6260267402117,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
740,False,"{'a': 0.85, 'e': 0.7384685587295879}",25,0,-115.38324755993804,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
741,False,"{'a': 0.85, 'e': 0.7377939016960925}",25,0,-72.17502975226034,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
742,False,"{'a': 0.85, 'e': 0.7371185068687569}",30,1,-15.339273407079366,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 0}",1
743,False,"{'a': 0.85, 'e': 0.7364423749229758}",25,3,-8.750101669273642,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
744,False,"{'a': 0.85, 'e': 0.7357655065348812}",25,0,-114.61757940235493,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 2}",0
745,False,"{'a': 0.85, 'e': 0.7350879023813413}",20,0,-68.67455245522403,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
746,False,"{'a': 0.85, 'e': 0.7344095631399603}",20,11,-17.762876299069838,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
747,False,"{'a': 0.85, 'e': 0.7337304894890774}",20,0,-85.08417564538567,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
748,False,"{'a': 0.85, 'e': 0.7330506821077661}",25,1,-134.9249775419345,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 2}",1
749,False,"{'a': 0.85, 'e': 0.7323701416758338}",20,0,-32.08675150318099,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
750,False,"{'a': 0.85, 'e': 0.7316888688738209}",20,0,-103.01331514727926,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
751,False,"{'a': 0.85, 'e': 0.7310068643830001}",20,11,-49.44528246726969,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
752,False,"{'a': 0.85, 'e': 0.7303241288853757}",20,5,-46.331774658275016,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
753,False,"{'a': 0.85, 'e': 0.7296406630636835}",20,0,-20.793884643544107,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
754,False,"{'a': 0.85, 'e': 0.7289564676013889}",20,1,-49.97540041637761,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
755,False,"{'a': 0.85, 'e': 0.7282715431826874}",20,0,-60.73633935589521,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
756,False,"{'a': 0.85, 'e': 0.7275858904925034}",25,0,-105.57142213599673,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
757,False,"{'a': 0.85, 'e': 0.7268995102164897}",20,6,-1.6974220610061952,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
758,False,"{'a': 0.85, 'e': 0.7262124030410263}",25,0,-116.74503841475605,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
759,False,"{'a': 0.85, 'e': 0.7255245696532202}",20,10,-16.13990589994331,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.85, 'e': 0.7248360107409052}",20,0,-42.096796884205766,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
761,False,"{'a': 0.85, 'e': 0.7241467269926396}",20,0,-43.146943841132895,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
762,False,"{'a': 0.85, 'e': 0.7234567190977075}",20,0,-18.53412074066669,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
763,False,"{'a': 0.85, 'e': 0.7227659877461166}",25,10,-60.59885115648672,"{0: 9, 1: 1, 2: 3, 3: 2, 4: 0}",1
764,False,"{'a': 0.85, 'e': 0.7220745336285981}",25,7,-65.79146920894807,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
765,False,"{'a': 0.85, 'e': 0.7213823574366063}",25,0,-45.25917303996611,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
766,False,"{'a': 0.85, 'e': 0.720689459862317}",20,0,-138.1286033597142,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
767,False,"{'a': 0.85, 'e': 0.719995841598628}",35,0,-73.7676566183876,"{0: 25, 1: 6, 2: 2, 3: 1, 4: 1}",0
768,False,"{'a': 0.85, 'e': 0.7193015033391573}",20,0,-108.48918944417758,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
769,False,"{'a': 0.85, 'e': 0.7186064457782433}",25,0,13.563125454209292,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
770,False,"{'a': 0.85, 'e': 0.7179106696109434}",20,7,16.36612354441763,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.85, 'e': 0.7172141755330337}",30,0,-119.76658976908581,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
772,False,"{'a': 0.85, 'e': 0.7165169642410081}",20,0,-33.642368673318025,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
773,False,"{'a': 0.85, 'e': 0.7158190364320782}",30,4,-59.140925692405034,"{0: 18, 1: 3, 2: 3, 3: 2, 4: 0}",1
774,False,"{'a': 0.85, 'e': 0.7151203928041714}",25,5,-35.04810885929668,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",1
775,False,"{'a': 0.85, 'e': 0.7144210340559314}",20,7,-33.208499282386924,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
776,False,"{'a': 0.85, 'e': 0.7137209608867168}",30,10,-39.367375864429796,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",1
777,False,"{'a': 0.85, 'e': 0.7130201739966009}",25,0,-98.11568151856413,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
778,False,"{'a': 0.85, 'e': 0.7123186740863704}",20,1,-64.15311736883642,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 0}",1
779,False,"{'a': 0.85, 'e': 0.7116164618575251}",25,0,-81.30139444481279,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
780,False,"{'a': 0.85, 'e': 0.7109135380122773}",20,1,-53.85047167234432,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
781,False,"{'a': 0.85, 'e': 0.7102099032535507}",20,0,-138.41432660788016,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
782,False,"{'a': 0.85, 'e': 0.7095055582849801}",25,0,-88.54383281417351,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
783,False,"{'a': 0.85, 'e': 0.7088005038109104}",35,0,-278.19206767879314,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 5}",0
784,False,"{'a': 0.85, 'e': 0.7080947405363958}",20,0,1.2894572632525456,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
785,False,"{'a': 0.85, 'e': 0.7073882691671998}",20,2,-74.0816740744559,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 0}",1
786,False,"{'a': 0.85, 'e': 0.7066810904097935}",20,7,-27.222011021024365,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.85, 'e': 0.7059732049713557}",20,12,15.189065383515041,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.85, 'e': 0.7052646135597718}",30,15,-11.938359456147513,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
789,False,"{'a': 0.85, 'e': 0.704555316883633}",30,1,-158.91195910484345,"{0: 21, 1: 0, 2: 3, 3: 2, 4: 3}",1
790,False,"{'a': 0.85, 'e': 0.7038453156522362}",25,0,-124.78186193692935,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
791,False,"{'a': 0.85, 'e': 0.7031346105755822}",20,0,-84.83930246120188,"{0: 13, 1: 0, 2: 4, 3: 3, 4: 0}",0
792,False,"{'a': 0.85, 'e': 0.7024232023643764}",20,5,-60.60652341358684,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
793,False,"{'a': 0.85, 'e': 0.7017110917300267}",25,0,-118.24334268955225,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
794,False,"{'a': 0.85, 'e': 0.7009982793846437}",25,10,-45.41858896289185,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
795,False,"{'a': 0.85, 'e': 0.7002847660410397}",20,2,2.720661951637931,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
796,False,"{'a': 0.85, 'e': 0.699570552412728}",20,0,-105.44616205827329,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
797,False,"{'a': 0.85, 'e': 0.6988556392139224}",20,6,-27.789185739419317,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
798,False,"{'a': 0.85, 'e': 0.6981400271595357}",35,18,-4.264040702155996,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
799,False,"{'a': 0.85, 'e': 0.69742371696518}",25,0,-82.6893688261233,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
800,False,"{'a': 0.85, 'e': 0.6967067093471655}",20,0,-167.4270478977,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
801,False,"{'a': 0.85, 'e': 0.6959890050224996}",30,0,-77.10811069036593,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
802,False,"{'a': 0.85, 'e': 0.6952706047088868}",30,0,-74.48779246070956,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
803,False,"{'a': 0.85, 'e': 0.6945515091247272}",20,0,-62.836683198549345,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
804,False,"{'a': 0.85, 'e': 0.6938317189891162}",30,5,-10.328273391615692,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",1
805,False,"{'a': 0.85, 'e': 0.6931112350218442}",20,5,21.14772947874935,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.85, 'e': 0.6923900579433949}",25,0,-20.16027042828436,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
807,False,"{'a': 0.85, 'e': 0.6916681884749454}",25,0,-117.92687629412863,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
808,False,"{'a': 0.85, 'e': 0.6909456273383651}",25,0,-88.24042053837107,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
809,False,"{'a': 0.85, 'e': 0.6902223752562149}",20,0,-54.748099785988316,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
810,False,"{'a': 0.85, 'e': 0.6894984329517471}",30,0,-53.92732959506408,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
811,False,"{'a': 0.85, 'e': 0.6887738011489036}",20,0,-48.855257628542994,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
812,False,"{'a': 0.85, 'e': 0.6880484805723165}",30,0,-41.35526272147547,"{0: 23, 1: 0, 2: 6, 3: 1, 4: 0}",0
813,False,"{'a': 0.85, 'e': 0.6873224719473062}",30,0,-97.96916263559653,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
814,False,"{'a': 0.85, 'e': 0.6865957759998812}",20,0,-102.54405483735071,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
815,False,"{'a': 0.85, 'e': 0.6858683934567373}",20,0,-53.81257037898076,"{0: 14, 1: 3, 2: 0, 3: 3, 4: 0}",0
816,False,"{'a': 0.85, 'e': 0.6851403250452572}",20,4,-6.150125507866283,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
817,False,"{'a': 0.85, 'e': 0.6844115714935092}",20,12,-0.9335862645610178,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.85, 'e': 0.6836821335302466}",25,0,-74.51904826303469,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
819,False,"{'a': 0.85, 'e': 0.6829520118849076}",25,13,-39.042179305002094,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
820,False,"{'a': 0.85, 'e': 0.6822212072876136}",30,18,13.280801402412568,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.85, 'e': 0.6814897204691691}",20,0,-90.8149440863627,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
822,False,"{'a': 0.85, 'e': 0.6807575521610609}",25,0,-26.235983886286704,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
823,False,"{'a': 0.85, 'e': 0.6800247030954574}",30,21,17.771202164732127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.85, 'e': 0.6792911740052073}",20,0,17.96156515769407,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
825,False,"{'a': 0.85, 'e': 0.6785569656238399}",25,0,20.06384966746066,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.85, 'e': 0.6778220786855633}",25,0,-63.287049987188624,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
827,False,"{'a': 0.85, 'e': 0.6770865139252646}",20,11,-28.27932887267913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
828,False,"{'a': 0.85, 'e': 0.6763502720785085}",20,0,-51.0605954705866,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
829,False,"{'a': 0.85, 'e': 0.6756133538815365}",25,0,-48.403149413112594,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
830,False,"{'a': 0.85, 'e': 0.6748757600712672}",20,7,-26.143597711435774,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
831,False,"{'a': 0.85, 'e': 0.6741374913852938}",25,5,-29.26129611331997,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
832,False,"{'a': 0.85, 'e': 0.6733985485618852}",25,0,-45.52280306449683,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
833,False,"{'a': 0.85, 'e': 0.6726589323399843}",30,4,-47.591294468864646,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 1}",1
834,False,"{'a': 0.85, 'e': 0.671918643459207}",20,4,-38.26113366654703,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
835,False,"{'a': 0.85, 'e': 0.6711776826598423}",20,0,-90.6415177186264,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
836,False,"{'a': 0.85, 'e': 0.6704360506828508}",30,10,-67.87834043622347,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
837,False,"{'a': 0.85, 'e': 0.6696937482698646}",20,0,-37.176493167263956,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
838,False,"{'a': 0.85, 'e': 0.6689507761631859}",20,0,-34.03134038603019,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
839,False,"{'a': 0.85, 'e': 0.6682071351057868}",25,0,-159.3388809793712,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
840,False,"{'a': 0.85, 'e': 0.6674628258413082}",20,1,-39.564526107502715,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
841,False,"{'a': 0.85, 'e': 0.6667178491140594}",30,0,-76.86208447490229,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
842,False,"{'a': 0.85, 'e': 0.665972205669017}",20,0,16.594089878975364,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.85, 'e': 0.6652258962518245}",25,0,-90.78023484867187,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
844,False,"{'a': 0.85, 'e': 0.6644789216087912}",25,0,-81.67005198361298,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
845,False,"{'a': 0.85, 'e': 0.6637312824868916}",25,0,-37.239858484315825,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
846,False,"{'a': 0.85, 'e': 0.662982979633765}",30,13,-100.46968477242201,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 2}",1
847,False,"{'a': 0.85, 'e': 0.6622340137977137}",25,4,-19.10922945562087,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 0}",1
848,False,"{'a': 0.85, 'e': 0.6614843857277041}",25,0,-12.472977462750439,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
849,False,"{'a': 0.85, 'e': 0.6607340961733636}",20,14,5.9331182375267915,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.85, 'e': 0.6599831458849822}",20,11,-39.28862650298444,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.85, 'e': 0.6592315356135099}",30,0,-152.41618375280666,"{0: 20, 1: 1, 2: 5, 3: 2, 4: 2}",0
852,False,"{'a': 0.85, 'e': 0.6584792661105568}",20,7,-35.7561838844585,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
853,False,"{'a': 0.85, 'e': 0.6577263381283927}",30,16,23.284093010794248,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.85, 'e': 0.656972752419945}",30,21,6.107063454729095,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.85, 'e': 0.6562185097387998}",20,0,-79.82410239801405,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
856,False,"{'a': 0.85, 'e': 0.6554636108391995}",20,0,-69.28435620261087,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
857,False,"{'a': 0.85, 'e': 0.654708056476043}",25,5,-62.783017361387124,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
858,False,"{'a': 0.85, 'e': 0.6539518474048845}",25,0,-48.48603110480571,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
859,False,"{'a': 0.85, 'e': 0.6531949843819332}",20,1,-15.871467272358064,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
860,False,"{'a': 0.85, 'e': 0.6524374681640519}",25,0,-24.49236312743426,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
861,False,"{'a': 0.85, 'e': 0.6516792995087568}",25,0,-132.2677630578698,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
862,False,"{'a': 0.85, 'e': 0.6509204791742165}",30,0,-154.99328286451492,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
863,False,"{'a': 0.85, 'e': 0.6501610079192514}",20,0,-27.322538848553403,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
864,False,"{'a': 0.85, 'e': 0.6494008865033324}",25,0,-42.19648092420173,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
865,False,"{'a': 0.85, 'e': 0.648640115686581}",20,2,-72.62787426967574,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
866,False,"{'a': 0.85, 'e': 0.647878696229768}",20,0,-74.65179259448124,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
867,False,"{'a': 0.85, 'e': 0.6471166288943128}",20,2,-29.694121453409526,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
868,False,"{'a': 0.85, 'e': 0.6463539144422826}",25,11,-86.49780467973318,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
869,False,"{'a': 0.85, 'e': 0.6455905536363918}",30,0,-13.453182402624767,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
870,False,"{'a': 0.85, 'e': 0.6448265472400012}",25,7,18.514019784807676,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.85, 'e': 0.6440618960171172}",25,0,-20.816597878041467,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
872,False,"{'a': 0.85, 'e': 0.6432966007323907}",20,0,-112.93047205141377,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
873,False,"{'a': 0.85, 'e': 0.6425306621511171}",20,3,-83.5469389409817,"{0: 8, 1: 5, 2: 3, 3: 0, 4: 1}",1
874,False,"{'a': 0.85, 'e': 0.6417640810392349}",30,0,-84.43802075196562,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
875,False,"{'a': 0.85, 'e': 0.6409968581633252}",30,12,20.63943591812864,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.85, 'e': 0.6402289942906106}",20,0,-53.25047517108453,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
877,False,"{'a': 0.85, 'e': 0.6394604901889552}",20,4,12.829515302119496,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.85, 'e': 0.6386913466268629}",20,0,-23.719759207204085,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
879,False,"{'a': 0.85, 'e': 0.6379215643734772}",30,19,-12.874714981717904,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
880,False,"{'a': 0.85, 'e': 0.6371511441985802}",30,0,-23.804876432123656,"{0: 22, 1: 6, 2: 2, 3: 0, 4: 0}",0
881,False,"{'a': 0.85, 'e': 0.6363800868725922}",30,0,-77.30629345479899,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
882,False,"{'a': 0.85, 'e': 0.6356083931665704}",30,11,-30.541944905575072,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
883,False,"{'a': 0.85, 'e': 0.6348360638522083}",20,0,-4.542135493765005,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
884,False,"{'a': 0.85, 'e': 0.6340630997018352}",20,0,-153.89569378762639,"{0: 13, 1: 0, 2: 1, 3: 4, 4: 2}",0
885,False,"{'a': 0.85, 'e': 0.6332895014884152}",30,0,1.5359933932824283,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
886,False,"{'a': 0.85, 'e': 0.6325152699855466}",20,0,-84.12190162821982,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
887,False,"{'a': 0.85, 'e': 0.6317404059674607}",20,11,-29.47686451401995,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
888,False,"{'a': 0.85, 'e': 0.6309649102090216}",30,0,-64.65460662863136,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
889,False,"{'a': 0.85, 'e': 0.6301887834857247}",35,0,-37.15209109844664,"{0: 27, 1: 2, 2: 6, 3: 0, 4: 0}",0
890,False,"{'a': 0.85, 'e': 0.6294120265736969}",20,5,-88.3283684073632,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
891,False,"{'a': 0.85, 'e': 0.628634640249695}",25,8,16.074540388044618,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.85, 'e': 0.6278566252911052}",35,13,-15.59236854924091,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
893,False,"{'a': 0.85, 'e': 0.6270779824759424}",35,0,-210.5283582293084,"{0: 25, 1: 4, 2: 0, 3: 1, 4: 5}",0
894,False,"{'a': 0.85, 'e': 0.6262987125828494}",30,9,-58.59123767124761,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 1}",1
895,False,"{'a': 0.85, 'e': 0.6255188163910961}",20,0,-63.471136015502644,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
896,False,"{'a': 0.85, 'e': 0.6247382946805784}",25,11,-40.54827344222012,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
897,False,"{'a': 0.85, 'e': 0.6239571482318181}",20,4,-50.46874697339582,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
898,False,"{'a': 0.85, 'e': 0.6231753778259617}",25,4,-123.67195439852802,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 3}",1
899,False,"{'a': 0.85, 'e': 0.6223929842447793}",25,0,-33.92559551726967,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
900,False,"{'a': 0.85, 'e': 0.6216099682706645}",30,0,-169.48684370785148,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
901,False,"{'a': 0.85, 'e': 0.6208263306866333}",25,3,-5.01464666740821,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
902,False,"{'a': 0.85, 'e': 0.620042072276323}",20,4,-75.12433296798895,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
903,False,"{'a': 0.85, 'e': 0.6192571938239922}",20,0,-87.17680916536781,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
904,False,"{'a': 0.85, 'e': 0.6184716961145192}",35,0,-23.29652556818039,"{0: 27, 1: 3, 2: 5, 3: 0, 4: 0}",0
905,False,"{'a': 0.85, 'e': 0.6176855799334017}",25,0,-92.12214060610192,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
906,False,"{'a': 0.85, 'e': 0.6168988460667556}",30,10,-65.18132269969361,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
907,False,"{'a': 0.85, 'e': 0.6161114953013149}",20,0,-72.86558842123613,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
908,False,"{'a': 0.85, 'e': 0.6153235284244302}",20,0,-71.09671435236616,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
909,False,"{'a': 0.85, 'e': 0.6145349462240683}",25,0,-144.3525732801503,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
910,False,"{'a': 0.85, 'e': 0.6137457494888116}",35,0,-54.90682930074414,"{0: 27, 1: 3, 2: 3, 3: 2, 4: 0}",0
911,False,"{'a': 0.85, 'e': 0.6129559390078564}",20,0,-73.15832905356501,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
912,False,"{'a': 0.85, 'e': 0.6121655155710133}",30,0,-110.32315593896395,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
